1D469	\u{0412}
1D46A	\u{0421}
1D46C	\u{0415}
1D46E	\u{050C}
1D46F	\u{041D}
1D470	\u{0406}
1D471	\u{0408}
1D472	\u{041A}
1D474	\u{041C}
1D476	\u{041E}
1D477	\u{0420}
1D47A	\u{0405}
1D47B	\u{0422}
1D47D	\u{0474}
1D47E	\u{051C}
1D47F	\u{0425}
1D480	\u{0423}
1D482	\u{0430}
1D483	\u{044C}
1D484	\u{0441}
1D485	\u{0501}
1D486	\u{0435}
1D489	\u{04BB}
1D48A	\u{0456}
1D48B	\u{0458}
1D48D	\u{04CF}
1D490	\u{043E}
1D491	\u{0440}
1D492	\u{051B}
1D493	\u{0433}
1D494	\u{0455}
1D497	\u{0475}
1D498	\u{0448}
1D499	\u{0445}
1D49A	\u{0443}
1D49C	\u{0410}
1D49E	\u{0421}
1D4A2	\u{050C}
1D4A5	\u{0408}
1D4A6	\u{041A}
1D4AA	\u{041E}
1D4AB	\u{0420}
1D4AE	\u{0405}
1D4AF	\u{0422}
1D4B1	\u{0474}
1D4B2	\u{051C}
1D4B3	\u{0425}
1D4B4	\u{0423}
1D4B6	\u{0430}
1D4B7	\u{044C}
1D4B8	\u{0441}
1D4B9	\u{0501}
1D4BD	\u{04BB}
1D4BE	\u{0456}
1D4BF	\u{0458}
1D4C1	\u{04CF}
1D4C5	\u{0440}
1D4C6	\u{051B}
1D4C7	\u{0433}
1D4C8	\u{0455}
1D4CB	\u{0475}
1D4CC	\u{0448}
1D4CD	\u{0445}
1D4CE	\u{0443}
1D4D0	\u{0410}
1D4D1	\u{0412}
1D4D2	\u{0421}
1D4D4	\u{0415}
1D4D6	\u{050C}
1D4D7	\u{041D}
1D4D8	\u{0406}
1D4D9	\u{0408}
1D4DA	\u{041A}
1D4DC	\u{041C}
1D4DE	\u{041E}
1D4DF	\u{0420}
1D4E2	\u{0405}
1D4E3	\u{0422}
1D4E5	\u{0474}
1D4E6	\u{051C}
1D4E7	\u{0425}
1D4E8	\u{0423}
1D4EA	\u{0430}
1D4EB	\u{044C}
1D4EC	\u{0441}
1D4ED	\u{0501}
1D4EE	\u{0435}
1D4F1	\u{04BB}
1D4F2	\u{0456}
1D4F3	\u{0458}
1D4F5	\u{04CF}
1D4F8	\u{043E}
1D4F9	\u{0440}
1D4FA	\u{051B}
1D4FB	\u{0433}
1D4FC	\u{0455}
1D4FF	\u{0475}
1D500	\u{0448}
1D501	\u{0445}
1D502	\u{0443}
1D504	\u{0410}
1D505	\u{0412}
1D508	\u{0415}
1D50A	\u{050C}
1D50D	\u{0408}
1D50E	\u{041A}
1D510	\u{041C}
1D512	\u{041E}
1D513	\u{0420}
1D516	\u{0405}
1D517	\u{0422}
1D519	\u{0474}
1D51A	\u{051C}
1D51B	\u{0425}
1D51C	\u{0423}
1D51E	\u{0430}
1D51F	\u{044C}
1D520	\u{0441}
1D521	\u{0501}
1D522	\u{0435}
1D525	\u{04BB}
1D526	\u{0456}
1D527	\u{0458}
1D529	\u{04CF}
1D52C	\u{043E}
1D52D	\u{0440}
1D52E	\u{051B}
1D52F	\u{0433}
1D530	\u{0455}
1D533	\u{0475}
1D534	\u{0448}
1D535	\u{0445}
1D536	\u{0443}
1D538	\u{0410}
1D539	\u{0412}
1D53C	\u{0415}
1D53E	\u{050C}
1D540	\u{0406}
1D541	\u{0408}
1D542	\u{041A}
1D544	\u{041C}
1D546	\u{041E}
1D54A	\u{0405}
1D54B	\u{0422}
1D54D	\u{0474}
1D54E	\u{051C}
1D54F	\u{0425}
1D550	\u{0423}
1D552	\u{0430}
1D553	\u{044C}
1D554	\u{0441}
1D555	\u{0501}
1D556	\u{0435}
1D559	\u{04BB}
1D55A	\u{0456}
1D55B	\u{0458}
1D55D	\u{04CF}
1D560	\u{043E}
1D561	\u{0440}
1D562	\u{051B}
1D563	\u{0433}
1D564	\u{0455}
1D567	\u{0475}
1D568	\u{0448}
1D569	\u{0445}
1D56A	\u{0443}
1D56C	\u{0410}
1D56D	\u{0412}
1D56E	\u{0421}
1D570	\u{0415}
1D572	\u{050C}
1D573	\u{041D}
1D574	\u{0406}
1D575	\u{0408}
1D576	\u{041A}
1D578	\u{041C}
1D57A	\u{041E}
1D57B	\u{0420}
1D57E	\u{0405}
1D57F	\u{0422}
1D581	\u{0474}
1D582	\u{051C}
1D583	\u{0425}
1D584	\u{0423}
1D586	\u{0430}
1D587	\u{044C}
1D588	\u{0441}
1D589	\u{0501}
1D58A	\u{0435}
1D58D	\u{04BB}
1D58E	\u{0456}
1D58F	\u{0458}
1D591	\u{04CF}
